Repo,RelativePath,EmDashCount,ExampleLine
"CoModules","lifeOS\guides\diet_agent.md","1","# Diet Agent — Healthy-by-Default"
"CoModules","lifeOS\guides\fitness_ai_friend.md","1","# Fitness AI-Friend — Voice Companion"
"CoModules","lifeOS\plans\product-plan.md","1","# lifeOS — Product Plan (generic)"
"CoModules","lifeOS\README.md","6","# lifeOS — Starter Assets (generic samples)"
"CoModules","modules\CoFit\TODO.md","3","- [ ] `README.md` — explain CoFit purpose + structure"
"CoModules","modules\FixTheWorld\FTW_Game_IdeaCard_v2.md","1","# CoModule Idea Card — Fix the World: The Game"
"CoModules","scratch\Checkpoint-20250908-034335.txt","1","Paused 20250908-034335 — canonicals page merged; README pointer live."
"CoModules","README.md","7","<sub><em>Acronyms used above:</em> <abbr title=""Civic Best Practices Pipeline"">CBPP</abbr> — Civic Best Practices Pipeline; <abbr title=""U.S. Office of Management and Budget Memorandum M-24-10"">OMB M-24-10</abbr> — U.S. Office of Management and Budget Memorandum M-24-10; <abbr title=""Algorithmic Transparency Recording Standard"">ATRS</abbr> — Algorithmic Transparency Recording Standard; <abbr title=""Data Catalog Vocabulary"">DCAT</abbr> — Data Catalog Vocabulary; <abbr title=""Open Contracting Data Standard"">OCDS</abbr> — Open Contracting Data Standard; <abbr title=""Beneficial Ownership Data Standard"">BODS</abbr> — Beneficial Ownership Data Standard; <abbr title=""Independent Reporting Mechanism (Open Government Partnership)"">IRM</abbr> — Independent Reporting Mechanism.</sub>"
"CoCache","_wave_receipts\receipt_.md","1","# Wave Receipt — CoPrime CoStatus Advice"
"CoCache",".github\workflows\bpoe-asset-xref.yml","1","- name: PowerShell — validate XREFs + render graph"
"CoCache",".github\workflows\bpoe-here-strings.yml","1","- name: PowerShell lint — here-strings/Prompts"
"CoCache",".github\DEPRECATIONS.md","1","# Deprecations — Policy (v0)"
"CoCache","admin\history\SESSION_CHECKPOINT_2025-08-16_0655.md","5","# Session Checkpoint — 2025-08-16_0655"
"CoCache","admin\history\SESSION_INDEX.md","1","- 2025-08-16 — Pages previews stabilized across repos; CoCivium™ PR pending/auto-merge."
"CoCache","admin\sessions\SESSION_HANDOFF_2025-10-16_0012.md","1","# Session Handoff — 2025-10-16_0012"
"CoCache","advice\.stage\AdviceBomb_CoContribHalos_v0.1_20251026_003940\README.md","6","# AdviceBomb — Contributors & Digital Halos (v0.1)"
"CoCache","advice\inbox\CoSeedBug_SecretListener\CoSync_20251112TH125636Z.md","1","# CoSync Note — 20251112TH125636Z"
"CoCache","advice\incoming\RickPublic_AdviceBomb_import_REPORT.md","2","# CoWrapped AdviceBomb — RickPublic / InSights / AI Access & Guidance (v3)"
"CoCache","advice\index\AGG_DASH_CO_CONTRIB.md","1","# CoContrib — Top Microtasks"
"CoCache","advice\index\AGG_DASH_CO_STEWARD.md","1","# CoSteward — Aggregate"
"CoCache","advice\sessions\active\2025-11-02__CoCivium__insight-ai-dream\PLAN.md","2","# Session Plan — 2025-11-02 — rickballard/CoCivium/insight-ai-dream"
"CoCache","advice\sessions\active\2025-11-02__CoSteward__\PLAN.md","2","# Session Plan — 2025-11-02 — rickballard/CoSteward/"
"CoCache","advice\sessions\active\2025-11-02__CoSteward__receipts-guard\PLAN.md","2","# Session Plan — 2025-11-02 — rickballard/CoSteward/receipts-guard"
"CoCache","advice\INBOX_LOG.md","4","## 2025-11-09 14:21:11Z — Evolution AdviceBomb RC1 (heavy; scope frozen)"
"CoCache","advice-bombs\extracted\AdviceBomb_InvestorPack_CoCivium_20251016_160530\AdviceBomb_InvestorPack_CoCivium_20251016_160530\comms\press_notes\Press_OneLiners.md","1","- “CoCivium: an unowned civic stack with a sober wedge—asteroid defense.”"
"CoCache","advice-bombs\extracted\AdviceBomb_InvestorPack_CoCivium_20251016_160530\AdviceBomb_InvestorPack_CoCivium_20251016_160530\compliance\Regulatory_Notes_ON_CA_US.md","1","# Regulatory Notes (Ontario/Canada + US) — Not Legal Advice"
"CoCache","advice-bombs\extracted\AdviceBomb_InvestorPack_CoCivium_20251016_160530\AdviceBomb_InvestorPack_CoCivium_20251016_160530\outreach\Email_Templates.md","4","— Rick"
"CoCache","advice-bombs\extracted\AdviceBomb_InvestorPack_CoCivium_20251016_160530\AdviceBomb_InvestorPack_CoCivium_20251016_160530\video\founder_talk_6min_script.md","8","00:00–00:45 — Cold open: “We’re building civic‑grade infrastructure that stays unowned and transparent—starting with asteroid defense.”"
"CoCache","advice-bombs\extracted\AdviceBomb_InvestorPack_CoCivium_20251016_160530\AdviceBomb_InvestorPack_CoCivium_20251016_160530\video\teaser_30sec_script.md","1","“We’re building an unowned civic stack that can coordinate humanity—starting with asteroid defense. Open, auditable, and forkable. If you fund public goods or you need enterprise‑grade AI that stands up to scrutiny, talk to us. Deck and 2‑pager in the link.”"
"CoCache","advice-bombs\extracted\AdviceBomb_InvestorPack_CoCivium_20251016_160530\AdviceBomb_InvestorPack_CoCivium_20251016_160530\INDEX.md","2","- README.md — overview and quick start"
"CoCache","advice-bombs\extracted\CoAgent_Branding_Package_20251017_175916\brand\MESSAGING_PLAIN.md","7","# CoAgent Messaging Brief — Plain-Language Version (v1.1)"
"CoCache","advice-bombs\extracted\CoAgent_Branding_Package_20251017_175916\docs\WEBSITE_HERO_SNIPPETS.md","1","A vendor-neutral AI Trust Container. Keep your rules, your records, and your options—no matter which AI you use."
"CoCache","advice-bombs\extracted\CoAgent_Branding_Package_20251017_175916\stories\Maya_Homework_Club.md","1","# Case Study — Maya’s Homework Club (1-pager)"
"CoCache","advice-bombs\extracted\CoAgent_GrantThornton_Outreach_Package\Demo_Agenda_30min.md","4","**0–5 min** — Context: Business Transformation challenges, “vibe‑coding” concept, guardrails"
"CoCache","advice-bombs\extracted\CoAgent_GrantThornton_Outreach_Package\Email_Draft_Pamela_Ramchandani.txt","3","Hi Pamela —"
"CoCache","advice-bombs\extracted\CoAgent_GrantThornton_Outreach_Package\LinkedIn_DM_Pamela_Ramchandani.txt","2","Hi Pamela — we’re next‑door neighbours. I’m building a small, always‑free tool (CoAgent) that helps practitioners turn natural‑language prompts into repeatable, governed workflows using the tools they already have."
"CoCache","advice-bombs\extracted\CoPolitic_Thinkers_Handoff_v2\README.md","2","- README.md — quick start & next steps"
"CoCache","advice-bombs\extracted\CoPolitic_Thinkers_Handoff_v2\THINKERS_DOMAINS.md","1","**Purpose:** make it explicit that the ""domains"" you select on the Thinkers page are *topic domains* for discovery/fit — **not** the same as the CoCore **system domains** used for modeling (e.g., legal/economic systems). Both can coexist if we keep the names clear and machine-typed."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\InSeed Site Design\InSeed_Site_Supplemental_Advisory.md","3","- Do not re-insert the old hero tagline text — it’s baked into the graphic now."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\FixTheWorld_Game_IdeaCard_v2.md","1","# CoModule Idea Card — Fix the World: The Game"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\RickPad_20250821b.md","38","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\RickPad_20250821c.md","38","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\RickPad_20250821d.md","38","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\RickPad_20250821e.md","46","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\RickPad_20250821f.md","55","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\RickPad_20250822.md","55","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\RickPad_20250822b_polished.md","67","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\RickPad_20250822b.md","62","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\RickPad_20250824.md","67","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\RickPad_20250824b.md","72","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\RickPads\RickPad_AltAI_20250825 (1).md","7","## RickPad — AI-Assistant Revision (2025-08-25)"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\BrandSheet.md","2","From this perspective, CoAgent’s parent — a nonprofit, ownerless, open‑source community at CoCivium.org — represents a path toward open standards, social resilience, preserved democracy, and a future where AI serves humanity. By contrast, vendors’ instinct to accumulate power and influence risks weaponizing AI against democracy, and humanity."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\CONGRUENCE_HEART_C99_20250719.md","3","- Harmony is desirable, not required. Divergence is welcome—but known."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\IdeaCard_AI_Poetry_And_Gibberlink.md","1","In early-stage discussions about CoCivium's identity and adoption strategy, a proposal was raised to **restrict AI from producing poetic captions/callouts** until AI achieves some form of self-recognized sentience or agency equivalence. Instead, AI contributions could take the form of **gibberlink beautifications** — structured but non-poetic enhancements to communication aesthetics."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\IdeaCard_Automated_RickPublic_Article_Suggestions.md","1","# Idea Card — Automated RickPublic Article Suggestions"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\IdeaCard_CoEvoluion_Of_Documents.md","9","# Idea Card — CoEvolution of Documents (CoGenetics / “CoGenes”)"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\Insight_Story_Being_Noname_c2_20250801.md","4","In a place called CoCivium, a magical place where people lived in homes made of clouds, with windows made of rainbows—a child was born who had Noname."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\Outreach_Proposed_Email_Arthur_Thompson.txt","4","I’m Rick Ballard, founder of GroupBuild, a civic-tech platform built to strengthen ethical, reputation-aware participation—especially when central platforms are compromised or weaponized. Our approach blends meritocratic voting, anonymized identity layers, and AI-enhanced moderation into tools that help communities self-organize under pressure."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\Outreach_Proposed_Emails_Dream_Team.txt","9","Dream Team.  Please.  Help.  Democracy. I’m Rick, co-founder of an open source democracy platform called GroupBuild.org and author of “What Broke America.”The article exposes the decades of economic extraction and institutional decay that quietly gutted American Democracy.  We need to turn this article into a powerful, 1–3 minute video short—emotive, visual, and share-worthy—to wake people up, and to and point them toward civic action, not tribal rage. We're reaching out to you because we think you might be willing to form a production team, or otherwise lend your skills, to help us spark non-violent, decentralized, civic revival.  This is about impact, not profit.  We are a multi-counry community of volunteers, mostly software developers, and we remain anonymous where we can.  However, we will gladly credit you, fully, and we’d love to collaborate on style or voice, if you’re interested.  If this resonates, we’d be happy to send you: A script draft, based on the articleVisual concept boardsVoiceover samples or narrator ideas, or you can provideAny branding assets you may need. Let me know if you'd even consider helping us.  If you’re swamped, just a suggestion about the people you trust, would be incredibly appreciated.Thanks for reading—and for anything you might offer.Warm regards,Rick Ballard"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\Outreach_ShadSharma_Email_Proposal.txt","3","Koso is building a project management orchestrator — a tool to unify and simplify how work gets organized across fragmented systems."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\README_Civium.md","20","The scattered people—the Broken—swam up to the shoreline with wounds beyond counting. They had been a people for eons. Just surviving had carried them far, but they were here mostly due to chance and wild fortune. Now they lay on their backs, prostrate, suffering the loss of homes and dreams that might have been, heart-wounds they could not name."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\ScottChacon_Invite_CoCivium.txt","4","I hope this note finds you well. I have long admired your role in creating GitHub — a platform that helped countless communities of builders and dreamers organize, collaborate, and change the world together."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_105715\USER_GUIDE (1).md","8","# CoCivium User Guide (v1 — Complete Draft)"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\InSeed Site Design\InSeed_Site_Supplemental_Advisory.md","3","- Do not re-insert the old hero tagline text — it’s baked into the graphic now."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\FixTheWorld_Game_IdeaCard_v2.md","1","# CoModule Idea Card — Fix the World: The Game"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\RickPad_20250821b.md","38","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\RickPad_20250821c.md","38","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\RickPad_20250821d.md","38","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\RickPad_20250821e.md","46","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\RickPad_20250821f.md","55","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\RickPad_20250822.md","55","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\RickPad_20250822b_polished.md","67","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\RickPad_20250822b.md","62","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\RickPad_20250824.md","67","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\RickPad_20250824b.md","72","# RickPad — Consolidated Idea Cards & Ops Notes"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\RickPads\RickPad_AltAI_20250825 (1).md","7","## RickPad — AI-Assistant Revision (2025-08-25)"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\BrandSheet.md","2","From this perspective, CoAgent’s parent — a nonprofit, ownerless, open‑source community at CoCivium.org — represents a path toward open standards, social resilience, preserved democracy, and a future where AI serves humanity. By contrast, vendors’ instinct to accumulate power and influence risks weaponizing AI against democracy, and humanity."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\CONGRUENCE_HEART_C99_20250719.md","3","- Harmony is desirable, not required. Divergence is welcome—but known."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\IdeaCard_AI_Poetry_And_Gibberlink.md","1","In early-stage discussions about CoCivium's identity and adoption strategy, a proposal was raised to **restrict AI from producing poetic captions/callouts** until AI achieves some form of self-recognized sentience or agency equivalence. Instead, AI contributions could take the form of **gibberlink beautifications** — structured but non-poetic enhancements to communication aesthetics."
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\IdeaCard_Automated_RickPublic_Article_Suggestions.md","1","# Idea Card — Automated RickPublic Article Suggestions"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\IdeaCard_CoEvoluion_Of_Documents.md","9","# Idea Card — CoEvolution of Documents (CoGenetics / “CoGenes”)"
"CoCache","advice-bombs\extracted\Desktop_Roundup_20251017_110528\Insight_Story_Being_Noname_c2_20250801.md","4","In a place called CoCivium, a magical place where people lived in homes made of clouds, with windows made of rainbows—a child was born who had Noname."
